rcode,馬番,馬名,SmartRC馬コード,ten_has,ten_has_rank,ten1f_best,ten1f_best_rank,h1_ten1f,h1_ten1f_rank,ten_pat,agari_pat,agari_has,agari_has_rank,date,場所,R,レース名
2026090609040203,1,キミガスキダ,2023100605,378, ,130,8,134,6,  ,15,383,5,20260906,阪神,3,nan
2026090609040203,2,キタノトレボーネ,2023100664,377, ,137,14,140,11,50,50,375,1,20260906,阪神,3,nan
2026090609040203,3,カセノコンコルド,2023100541,379, ,125,3,,,  ,  ,386, ,20260906,阪神,3,nan
2026090609040203,4,レッドセドナ,2023103382,371,4,130,8,134,6,30,  ,385,7,20260906,阪神,3,nan
2026090609040203,5,ジーティーピカソ,2023102092,381, ,125,3,142,13,50,30,382,4,20260906,阪神,3,nan
2026090609040203,6,ニシノエビガタメ,2023106271,395, ,133,13,147,14,  ,15,376,2,20260906,阪神,3,nan
2026090609040203,7,ソニックブーム,2023102008,   , ,126,6,128,2,15,  ,   , ,20260906,阪神,3,nan
2026090609040203,8,フォーシーファイン,2023105316,374,6,131,10,134,6,50,  ,397, ,20260906,阪神,3,nan
2026090609040203,9,ジューンマーチ,2023101848,375,7,128,7,137,10,  ,30,383,5,20260906,阪神,3,nan
2026090609040203,10,ジャスティンアポロ,2023101838,367,3,125,3,125,1,15,  ,413, ,20260906,阪神,3,nan
2026090609040203,11,セキゾウ,2023105030,390, ,141,15,141,12,  ,  ,405, ,20260906,阪神,3,nan
2026090609040203,12,フルドフォルク,2023101491,359,1,121,1,131,3,  ,  ,379,3,20260906,阪神,3,nan
2026090609040203,13,ゼランテ,2023104399,372,5,132,11,136,9,  ,  ,391, ,20260906,阪神,3,nan
2026090609040203,14,アラムシャピラス,2023105683,376, ,124,2,131,3,15,50,390, ,20260906,阪神,3,nan
2026090609040203,15,アスクハッピーマン,2023103190,366,2,132,11,132,5,30,  ,393, ,20260906,阪神,3,nan
2026090609040204,1,ロールスワン,2023105805,365, ,139,14,139,12,  ,  ,342, ,20260906,阪神,4,nan
2026090609040204,2,ディアーモルタル,2023107125,345,2,132,11,132,5,30,  ,339,5,20260906,阪神,4,nan
2026090609040204,3,ティタノマキア,2023107092,353,5,123,3,131,3,15,50,332,1,20260906,阪神,4,nan
2026090609040204,4,パンキー,2023102310,369, ,129,8,137,10,  ,15,339,5,20260906,阪神,4,nan
2026090609040204,5,レイワノキセキ,2023102718,367, ,128,7,141,14,  ,  ,366, ,20260906,阪神,4,nan
2026090609040204,6,フィールライクユー,2023106157,360, ,127,6,139,12,  ,  ,346, ,20260906,阪神,4,nan
2026090609040204,7,ドットカモン,2023104773,360, ,131,10,137,10,  ,50,341, ,20260906,阪神,4,nan
2026090609040204,8,オーマイラッキーン,2023102060,351,4,121,1,128,1,50,50,341, ,20260906,阪神,4,nan
2026090609040204,9,ミッキーギャラン,2023105343,   , ,,,,,  ,  ,   , ,20260906,阪神,4,nan
2026090609040204,10,グリミスティ,2023101308,340,1,123,3,128,1,15,  ,346, ,20260906,阪神,4,nan
2026090609040204,11,ライツェントライゼ,2023106414,359,8,126,5,131,3,  ,50,340,8,20260906,阪神,4,nan
2026090609040204,12,ウィスピア,2023102384,361, ,130,9,133,6,50,30,335,2,20260906,阪神,4,nan
2026090609040204,13,インヴァイト,2023101748,374, ,141,15,141,14,  ,  ,339,5,20260906,阪神,4,nan
2026090609040204,14,ヴェルサイユシエル,2023103199,355,7,134,13,134,9,  ,  ,342, ,20260906,阪神,4,nan
2026090609040204,15,クロスボーダー,2023106982,353,5,122,2,133,6,50,50,335,2,20260906,阪神,4,nan
2026090609040204,16,ノチェブエナ,2023103708,347,3,133,12,133,6,  ,15,338,4,20260906,阪神,4,nan
2026090609040205,1,リスグロワール,2024106690,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,2,エモティコン,2024106879,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,3,マーゴットプレ,2024100419,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,4,ガヤーズアモーレ,2024106333,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,5,アストラルライト,2024106612,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,6,シーグロリオーゾ,2024106742,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,7,ルージュムーサ,2024101940,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,8,ロードメガロポリス,2024105312,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,9,ハートノート,2024106226,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040205,10,レイディアントサン,2024102372,   , ,,,,,  ,  ,   , ,20260906,阪神,5,nan
2026090609040206,1,フェルシナ,2022105831,   , ,125,4,130,2,30,  ,   , ,20260906,阪神,6,nan
2026090609040206,2,ヴェントステラーレ,2022104558,377, ,130,10,138,9,  ,  ,397, ,20260906,阪神,6,nan
2026090609040206,3,ルルフィーユ,2021102894,386, ,125,4,142,11,50,50,392, ,20260906,阪神,6,nan
2026090609040206,4,アルビオン,2023103150,382, ,134,12,134,5,  ,30,382,6,20260906,阪神,6,nan
2026090609040206,5,インマイポケット,2021105466,   , ,124,2,142,11,  ,15,   , ,20260906,阪神,6,nan
2026090609040206,6,ガールズデイアウト,2022101706,372,3,131,11,137,7,50,50,373,3,20260906,阪神,6,nan
2026090609040206,7,マクノス,2023102252,368,2,126,6,132,4,  ,30,385, ,20260906,阪神,6,nan
2026090609040206,8,アリストクラシア,2021105238,376,5,128,8,135,6,50,50,365,1,20260906,阪神,6,nan
2026090609040206,9,シュネルアンジュ,2023102948,373,4,124,2,128,1,  ,15,376,4,20260906,阪神,6,nan
2026090609040206,10,ザラタン,2022107342,353,1,122,1,137,7,30,  ,371,2,20260906,阪神,6,nan
2026090609040206,11,ガイラルディア,2022103623,385, ,128,8,140,10,  ,50,380,5,20260906,阪神,6,nan
2026090609040206,12,ミティリーニ,2023107262,376,5,126,6,131,3,  ,  ,384, ,20260906,阪神,6,nan
2026090609040207,1,エレガンスアスク,2023106399,352,5,129,13,136,13,50,50,337,4,20260906,阪神,7,nan
2026090609040207,2,コマチチャン,2023106086,359, ,124,3,130,7,  ,  ,373, ,20260906,阪神,7,nan
2026090609040207,3,マゲバスピード,2023105250,336,1,125,5,128,4,15,50,351, ,20260906,阪神,7,nan
2026090609040207,4,バースデイフライト,2023102906,360, ,125,5,135,11,15,30,328,1,20260906,阪神,7,nan
2026090609040207,5,ムーンライトラガー,2022104710,360, ,127,11,131,9,  ,50,337,4,20260906,阪神,7,nan
2026090609040207,6,リガーレ,2022104556,356,7,123,1,134,10,50,30,346, ,20260906,阪神,7,nan
2026090609040207,7,アイガーリー,2023103474,355,6,126,7,126,1,30,50,332,3,20260906,阪神,7,nan
2026090609040207,8,ビーチェマーレ,2023107140,347,4,124,3,126,1,50,50,341,7,20260906,阪神,7,nan
2026090609040207,9,プチプランス,2022101565,359, ,126,7,128,4,30,  ,330,2,20260906,阪神,7,nan
2026090609040207,10,ベイリークロア,2022104919,356,7,127,11,135,11,50,  ,344, ,20260906,阪神,7,nan
2026090609040207,11,マイコンチェルト,2023107118,362, ,132,14,136,13,  ,  ,365, ,20260906,阪神,7,nan
2026090609040207,12,ファニーバニー,2023105277,344,2,123,1,130,7,15,  ,349, ,20260906,阪神,7,nan
2026090609040207,13,ロードレジェロ,2022101263,357, ,126,7,126,1,15,30,347, ,20260906,阪神,7,nan
2026090609040207,14,ベネサルート,2023106833,346,3,126,7,128,4,  ,50,339,6,20260906,阪神,7,nan
2026090609040208,1,テーオーアルアイン,2023105241,365, ,122,2,133,6,  ,15,327,1,20260906,阪神,8,武田尾特別
2026090609040208,2,ストップザタイム,2019101873,350,1,124,3,130,4,15,  ,347, ,20260906,阪神,8,武田尾特別
2026090609040208,3,ツーネサーン,2021105584,350,1,118,1,128,2,  ,  ,334, ,20260906,阪神,8,武田尾特別
2026090609040208,4,ダノンカゼルタ,2022104719,363, ,126,5,126,1,30,50,357, ,20260906,阪神,8,武田尾特別
2026090609040208,5,ショウナンバルドル,2022104590,363, ,125,4,137,7,  ,15,327,1,20260906,阪神,8,武田尾特別
2026090609040208,6,バルセシート,2023107241,354, ,130,7,131,5,50,50,332,3,20260906,阪神,8,武田尾特別
2026090609040208,7,クイックバイオ,2021105374,353,3,126,5,129,3,15,50,335, ,20260906,阪神,8,武田尾特別
2026090609040209,1,タイセイサーブル,2023104674,363,3,127,7,134,6,  ,  ,361,2,20260906,阪神,9,nan
2026090609040209,2,メイショウサッソウ,2023101953,364,5,126,5,137,8,30,30,379, ,20260906,阪神,9,nan
2026090609040209,3,ボーントゥウォリア,2023102082,377, ,139,16,139,12,  ,15,373,6,20260906,阪神,9,nan
2026090609040209,4,ロードヴェリタス,2023105821,377, ,131,13,137,8,30,30,375,8,20260906,阪神,9,nan
2026090609040209,5,ドウジャスティ,2022110149,366,6,131,13,136,7,15,  ,383, ,20260906,阪神,9,nan
2026090609040209,6,アスクチャンスマン,2023106403,375, ,130,12,139,12,  ,15,356,1,20260906,阪神,9,nan
2026090609040209,7,ドメイン,2023105445,355,1,125,4,133,4,15,30,373,6,20260906,阪神,9,nan
2026090609040209,8,エイユーファイヤー,2022102710,373, ,128,11,140,14,  ,30,375,8,20260906,阪神,9,nan
2026090609040209,9,ゼンノゾンターク,2023104605,370, ,126,5,,,50,50,383, ,20260906,阪神,9,nan
2026090609040209,10,ブラックレジェンド,2023100297,355,1,120,1,131,3,15,50,386, ,20260906,阪神,9,nan
2026090609040209,11,アメリカンコール,2023106867,369, ,127,7,127,1,50,30,365,3,20260906,阪神,9,nan
2026090609040209,12,レーンアジリティ,2022107325,366,6,122,2,142,15,  ,  ,368,5,20260906,阪神,9,nan
2026090609040209,13,ミランド,2023102836,366,6,132,15,137,8,  ,15,375,8,20260906,阪神,9,nan
2026090609040209,14,パイオニアスクエア,2022105367,374, ,127,7,130,2,15,15,391, ,20260906,阪神,9,nan
2026090609040209,15,ケイアイアマゾン,2023105762,363,3,127,7,137,8,  ,15,366,4,20260906,阪神,9,nan
2026090609040209,16,スターチスブーケ,2021110075,378, ,122,2,133,4,  ,50,391, ,20260906,阪神,9,nan
2026090609040210,1,ボディブロー,2021110057,354,6,122,9,129,6,50,50,364, ,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,2,ランウインディ,2021106305,356, ,121,6,129,6,30,30,365, ,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,3,ビバップ,2021102700,338,1,119,2,122,1,15,  ,377, ,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,4,ヨリノレジェンド,2022102202,362, ,126,12,130,9,  ,15,351,2,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,5,テーオーグレーザー,2023104562,357, ,123,10,124,3,30,15,361,6,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,6,イミュータブル,2020104346,350,4,120,3,132,12,  ,  ,370, ,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,7,ワークソング,2021102462,351,5,120,3,129,6,  ,50,364, ,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,8,エムズマインド,2020101641,358, ,126,12,127,5,  ,30,348,1,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,9,メイショウヤーキス,2021102573,344,2,121,6,126,4,15,  ,370, ,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,10,ウルスクローム,2022103630,356, ,125,11,131,11,  ,15,359,5,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,11,スペシャルナンバー,2019103825,358, ,120,3,136,13,  ,30,355,3,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,12,ライジン,2020107082,354,6,121,6,130,9,  ,30,357,4,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040210,13,クリノオリーブ,2021102259,346,3,118,1,123,2,30,  ,367, ,20260906,阪神,10,オークランドサラブレッドレーシングＴ
2026090609040211,1,ママコチャ,2019105394,344, ,118,6,,,  ,  ,332,4,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,2,クラスペディア,2022106394,326,1,116,2,117,1,15,  ,345, ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,3,フリッカージャブ,2022102020,331,3,117,4,120,3,15,  ,342, ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,4,ティニア,2020110090,344, ,123,13,127,10,  ,50,335,5,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,5,ダイヤモンドノット,2023105685,340, ,118,6,126,8,50,50,335,5,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,6,プロトポロス,2020103325,337,7,119,8,127,10,50,50,335,5,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,7,メイショウヨゾラ,2021101580,344, ,121,11,124,6,30,  ,340, ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,8,ファストネットワー,2020190007,   , ,,,,,  ,  ,   , ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,9,ピューロマジック,2021107058,327,2,114,1,117,1,15,15,338, ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,10,ヤブサメ,2021103116,358, ,123,13,138,14,  ,30,329,1,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,11,ヨシノイースター,2018106055,334,5,116,2,124,6,  ,30,331,3,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,12,レッドモンレーヴ,2019105496,340, ,125,15,133,13,  ,30,329,1,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,13,カルプスペルシュ,2022104960,340, ,119,8,120,3,30,  ,338, ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,14,タマモブラックタイ,2020105400,337,7,117,4,127,10,  ,  ,340, ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,15,ビッグシーザー,2020100896,333,4,120,10,122,5,  ,30,341, ,20260906,阪神,11,産経賞セントウルＳ
2026090609040211,16,タマモイカロス,2023103162,336,6,121,11,126,8,  ,15,336,8,20260906,阪神,11,産経賞セントウルＳ
2026090609040212,1,モカラマーズ,2022103609,362, ,124,12,131,12,  ,30,362, ,20260906,阪神,12,nan
2026090609040212,2,ヴリトラハン,2022105302,355,8,122,7,126,7,30,  ,357,1,20260906,阪神,12,nan
2026090609040212,3,ミルミナーヴァ,2021106332,344,1,120,2,122,2,30,30,376, ,20260906,阪神,12,nan
2026090609040212,4,ザックザク,2022100476,357, ,124,12,129,10,  ,50,361,7,20260906,阪神,12,nan
2026090609040212,5,スーパージョック,2022103733,359, ,125,15,130,11,  ,30,358,4,20260906,阪神,12,nan
2026090609040212,6,ダイシンリンク,2022106699,364, ,123,10,135,14,  ,15,357,1,20260906,阪神,12,nan
2026090609040212,7,ポッドドンナー,2022100018,360, ,124,12,137,15,  ,  ,357,1,20260906,阪神,12,nan
2026090609040212,8,アリエスキング,2021101468,359, ,125,15,125,5,50,15,369, ,20260906,阪神,12,nan
2026090609040212,9,タマモナポリ,2021106177,359, ,121,4,132,13,30,  ,359,5,20260906,阪神,12,nan
2026090609040212,10,ピカラ,2023103876,353,6,121,4,121,1,30,30,369, ,20260906,阪神,12,nan
2026090609040212,11,ボルセーナ,2022105600,354,7,120,2,127,8,  ,  ,365, ,20260906,阪神,12,nan
2026090609040212,12,フェスティヴドレス,2023101113,352,5,123,10,125,5,  ,30,368, ,20260906,阪神,12,nan
2026090609040212,13,フェンダー,2021105753,358, ,122,7,137,15,  ,  ,360,6,20260906,阪神,12,nan
2026090609040212,14,モンシェリ,2021102399,350,2,121,4,127,8,50,  ,362, ,20260906,阪神,12,nan
2026090609040212,15,ランスオブセヘル,2021102754,351,4,119,1,123,3,50,  ,369, ,20260906,阪神,12,nan
2026090609040212,16,モズタチアガレ,2022106010,350,2,122,7,124,4,30,  ,361,7,20260906,阪神,12,nan
